102.0000 	2.0101 	1.2236 	0.3405 	0.7253 	24.5619 	13.0230 	0.0000 	0.0000 	1.1581 	7.2379 	0.0000 	2.7601 	0.0000 	0.0000 	0.0000 	0.9693 	2.6431 	9.4306 
112.2000 	1.9539 	1.2222 	0.3349 	0.7213 	24.6298 	13.0603 	0.0000 	0.0000 	1.1561 	7.2388 	0.0000 	2.7740 	0.0000 	0.0000 	0.0000 	0.9721 	2.6509 	9.3543 
123.4000 	1.8998 	1.2208 	0.3295 	0.7173 	24.6953 	13.0964 	0.0000 	0.0000 	1.1541 	7.2396 	0.0000 	2.7878 	0.0000 	0.0000 	0.0000 	0.9748 	2.6585 	9.2803 
135.7000 	1.8474 	1.2195 	0.3240 	0.7134 	24.7584 	13.1312 	0.0000 	0.0000 	1.1522 	7.2406 	0.0000 	2.8016 	0.0000 	0.0000 	0.0000 	0.9775 	2.6661 	9.2084 
149.3000 	1.7968 	1.2181 	0.3187 	0.7095 	24.8194 	13.1649 	0.0000 	0.0000 	1.1502 	7.2414 	0.0000 	2.8152 	0.0000 	0.0000 	0.0000 	0.9801 	2.6737 	9.1385 
164.2000 	1.7477 	1.2169 	0.3133 	0.7056 	24.8783 	13.1976 	0.0000 	0.0000 	1.1483 	7.2423 	0.0000 	2.8288 	0.0000 	0.0000 	0.0000 	0.9826 	2.6813 	9.0704 
180.7000 	1.7002 	1.2157 	0.3081 	0.7017 	24.9354 	13.2293 	0.0000 	0.0000 	1.1464 	7.2430 	0.0000 	2.8424 	0.0000 	0.0000 	0.0000 	0.9850 	2.6888 	9.0041 
198.7000 	1.6540 	1.2145 	0.3028 	0.6978 	24.9906 	13.2602 	0.0000 	0.0000 	1.1444 	7.2438 	0.0000 	2.8559 	0.0000 	0.0000 	0.0000 	0.9874 	2.6963 	8.9394 
218.6000 	1.6092 	1.2134 	0.2976 	0.6939 	25.0442 	13.2901 	0.0000 	0.0000 	1.1425 	7.2445 	0.0000 	2.8694 	0.0000 	0.0000 	0.0000 	0.9898 	2.7038 	8.8762 
240.0000 	1.5656 	1.2123 	0.2925 	0.6900 	25.0961 	13.3193 	0.0000 	0.0000 	1.1406 	7.2452 	0.0000 	2.8827 	0.0000 	0.0000 	0.0000 	0.9921 	2.7112 	8.8145 
265.0000 	1.5232 	1.2112 	0.2874 	0.6862 	25.1466 	13.3476 	0.0000 	0.0000 	1.1387 	7.2459 	0.0000 	2.8961 	0.0000 	0.0000 	0.0000 	0.9944 	2.7187 	8.7542 
291.0000 	1.4819 	1.2102 	0.2823 	0.6823 	25.1955 	13.3752 	0.0000 	0.0000 	1.1368 	7.2465 	0.0000 	2.9093 	0.0000 	0.0000 	0.0000 	0.9966 	2.7261 	8.6953 
320.0000 	1.4418 	1.2093 	0.2773 	0.6785 	25.2430 	13.4021 	0.0000 	0.0000 	1.1350 	7.2472 	0.0000 	2.9225 	0.0000 	0.0000 	0.0000 	0.9987 	2.7335 	8.6376 
352.0000 	1.4027 	1.2083 	0.2723 	0.6747 	25.2892 	13.4283 	0.0000 	0.0000 	1.1331 	7.2478 	0.0000 	2.9357 	0.0000 	0.0000 	0.0000 	1.0008 	2.7410 	8.5812 
387.0000 	1.3646 	1.2074 	0.2674 	0.6708 	25.3340 	13.4539 	0.0000 	0.0000 	1.1312 	7.2484 	0.0000 	2.9488 	0.0000 	0.0000 	0.0000 	1.0029 	2.7484 	8.5260 
426.0000 	1.3275 	1.2066 	0.2625 	0.6670 	25.3776 	13.4788 	0.0000 	0.0000 	1.1294 	7.2490 	0.0000 	2.9618 	0.0000 	0.0000 	0.0000 	1.0050 	2.7558 	8.4720 
469.0000 	1.2913 	1.2058 	0.2576 	0.6632 	25.4200 	13.5031 	0.0000 	0.0000 	1.1275 	7.2496 	0.0000 	2.9747 	0.0000 	0.0000 	0.0000 	1.0070 	2.7632 	8.4190 
515.0000 	1.2560 	1.2050 	0.2528 	0.6593 	25.4612 	13.5268 	0.0000 	0.0000 	1.1257 	7.2501 	0.0000 	2.9876 	0.0000 	0.0000 	0.0000 	1.0090 	2.7706 	8.3672 
567.0001 	1.2216 	1.2042 	0.2481 	0.6555 	25.5013 	13.5500 	0.0000 	0.0000 	1.1239 	7.2507 	0.0000 	3.0004 	0.0000 	0.0000 	0.0000 	1.0109 	2.7780 	8.3164 
624.0000 	1.1880 	1.2035 	0.2433 	0.6517 	25.5402 	13.5725 	0.0000 	0.0000 	1.1221 	7.2511 	0.0000 	3.0132 	0.0000 	0.0000 	0.0000 	1.0128 	2.7854 	8.2667 
686.0000 	1.1553 	1.2028 	0.2386 	0.6479 	25.5780 	13.5946 	0.0000 	0.0000 	1.1203 	7.2517 	0.0000 	3.0258 	0.0000 	0.0000 	0.0000 	1.0147 	2.7928 	8.2179 
754.9999 	1.1234 	1.2022 	0.2340 	0.6440 	25.6148 	13.6161 	0.0000 	0.0000 	1.1185 	7.2522 	0.0000 	3.0384 	0.0000 	0.0000 	0.0000 	1.0165 	2.8001 	8.1701 
830.0000 	1.0923 	1.2016 	0.2294 	0.6402 	25.6506 	13.6371 	0.0000 	0.0000 	1.1168 	7.2526 	0.0000 	3.0509 	0.0000 	0.0000 	0.0000 	1.0183 	2.8075 	8.1233 
913.0000 	1.0619 	1.2010 	0.2248 	0.6364 	25.6854 	13.6576 	0.0000 	0.0000 	1.1150 	7.2532 	0.0000 	3.0633 	0.0000 	0.0000 	0.0000 	1.0201 	2.8149 	8.0774 
1004.0000 	1.0323 	1.2005 	0.2203 	0.6326 	25.7192 	13.6776 	0.0000 	0.0000 	1.1132 	7.2536 	0.0000 	3.0756 	0.0000 	0.0000 	0.0000 	1.0218 	2.8223 	8.0325 
1105.0001 	1.0033 	1.2000 	0.2159 	0.6287 	25.7520 	13.6972 	0.0000 	0.0000 	1.1115 	7.2541 	0.0000 	3.0878 	0.0000 	0.0000 	0.0000 	1.0236 	2.8297 	7.9884 
1215.0001 	0.9751 	1.1995 	0.2114 	0.6249 	25.7840 	13.7163 	0.0000 	0.0000 	1.1098 	7.2545 	0.0000 	3.1000 	0.0000 	0.0000 	0.0000 	1.0252 	2.8371 	7.9452 
